url,scope_hint,include_keywords,exclude_keywords,depth,lang,login_required,notes
https://www.lonza.com/careers/job-search?q=*&rows=100&job_posting_family_s=Legal&job_posting_family_s=Regulatory+Affairs&job_posting_location_s=Switzerland%2c+Visp&job_posting_location_s=Switzerland%2c+Stein&job_posting_location_s=Switzerland%2c+Basel					EN	no	
https://www.manpower.ch/de/bewerber/erfolgreich-bewerben/die-professionelle-bewerbungsmappe/lebenslauf/der-inhalt-des-lebenslaufs/					DE	no	
https://www.matrixlaw.co.uk/recruitment/vacancies/					EN	no	
https://www.mckinsey.com/careers/search-jobs#?countries=Switzerland&interest=Consulting					EN	no	
https://www.mckinsey.com/careers/search-jobs#?interest=Risk%20%26%20Compliance&interest=Legal					EN	no	
https://www.medecinsdumonde.org/fr/recrutement/offres?tid=All&tid_2=2					FR	no	
https://www.msf.ch/en/work-with-us/at-headquarters#job-offers-open					EN	no	
https://www.nord-stream2.com/company/careers/					EN	no	
https://www.nurembergacademy.org/about-us/job-offers-and-calls-for-tenders/					EN	no	
https://www.oxfam.org/en/take-action/jobs/affiliates?field_location_value=&page=1					EN	no	
https://www.pro-velo.ch/de/in-ihrer-region/geschaeftsstelle/offene-stellen					DE	no	
https://www.pro-velo.ch/de/ueber-uns/geschaeftsstelle/offene-stellen/					DE	no	
https://www.pro-velo.ch/fr/pro-velo/secretariat/offres-demploi/					FR	no	
https://www.redcross.ch/de/jobs-im-ausland					DE	no	
https://www.redcross.ch/de/jobs-im-inland					DE	no	
https://www.roche.com/careers/jobs/jobsearch.htm?jobFunctionCodes=JG0008&countryCodes=CH					EN	no	
https://www.roche.com/careers/jobs/jobsearch.htm?keywords=&countryCodes=&jobFunctionCodes=JG0003&jobLevelCodes=					EN	no	
https://www.scp-ks.org/en/employment/calls-contributions-cfc-vacancies					EN	no	
https://www.sgb.ch/der-sgb/offene-stellen					DE	no	
https://www.sipri.org/about/vacancies					EN	no	
https://www.skmr.ch/de/skmr/stellen/index.html					DE	no	
https://www.snb.ch/de/ifor/job/id/job_openings					DE	no	
https://www.staatslabor.ch/en/staatslabor/jobs-0					EN	no	
https://www.stadt-kriens.ch/politik-und-verwaltung/stellen/offene-stellen.page/59					DE	no	
https://www.stelle.admin.ch/stelle/de/home/stellen/stellenangebot.html					DE	no	
https://www.stelle.admin.ch/stelle/de/home/stellen/wie-bewerben-/bewerbungstipps.html					DE	no	
https://www.stl-tsl.org/en/employment					EN	no	
https://www.swisscontact.org/en/about-us/jobs.html					EN	no	
https://www.swisspeace.ch/about-us/jobs/					DE	no	
https://www.swp-berlin.org/karriere#c3170					EN	no	
https://www.swp-berlin.org/ueber-uns/stellen-und-praktika/stellen/					EN	no	
https://www.unia.ch/de/ueber-uns/offene-stellen					DE	no	
https://www.unitad.un.org/content/vacancies					EN	no	
https://www.verkehrsclub.ch/ueber-den-vcs/jobs/					DE	no	
https://wwwi.unige.ch/BureauPlacementBPOffres/docoffre?id=154586&userid=SSCSPRD&hashkey=E1E4E4BFDBF27A0DEC14352957FEB0CBDFF9F199					DE	no	
